action,match_key,display_name,sources,status,remark
HOLD_LEGACY_NOT_IN_CURRENT,深圳比广贸易有限公司,深圳比广贸易有限公司,OFAC;経産省,有効,制裁リスト（経産省／OFAC：SDN）
HOLD_LEGACY_NOT_IN_CURRENT,深海調査総局,深海調査総局,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,清川江号,清川江号,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,湖北三江航天万山特种车辆有限公司,湖北三江航天万山特种车辆有限公司,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,烽火診療所,烽火診療所,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,無線技術・情報(rti)システム,無線技術・情報（RTI）システム,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,理論実験物理学研究所,理論実験物理学研究所,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,瑞文機械有限公司,瑞文機械有限公司,OFAC;経産省,有効,制裁リスト（経産省／OFAC：SDN）
HOLD_LEGACY_NOT_IN_CURRENT,生産団体ストレラ,生産団体ストレラ,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,生産団体トゥラマシュザヴォド,生産団体トゥラマシュザヴォド,legacy;経産省,有効,制裁リスト（経産省／令和5年12月15日外為法）
HOLD_LEGACY_NOT_IN_CURRENT,研究・生産団体ライトニング株式会社学術生産公団モ-ルニヤ,研究・生産団体ラ イトニング 株式会社学術生産公団モールニヤ,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,研究開発製造企業ヴォラトオ-ト,研究開発製造企業ヴォラトオート,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,科学アカデミ-sssr固体物理学研究所,科学アカデミーSSSR固体物理学研究 所,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,科学テクノロジ-・センタ-・メトロテック,科学テクノロジ ー・センター・メトロテック,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,科学技術センタ-・エリンス,科学技術センター・エリンス,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,科学生産センタ-・エルヴィス,科学生産センター・エルヴィス,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,科学研究所「アルゴン,科学研究所「アルゴン」,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,科学研究所「プラタン」及び付属工場,科学研究所「プラタン」及び付属工場,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,科学研究所フェルリット・ドメン,科学研究所フェルリット・ドメン,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,科学製造会社オプトリンク,科学製造会社オプトリンク,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,科学製造複合技術センタ-,科学製造複合技術センター,経産省;財務省,有効,制裁リスト（財務省：ロシア連邦(団体(特定銀行を除く))／経産省）
HOLD_LEGACY_NOT_IN_CURRENT,端川商業銀行,端川商業銀行,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,第27nts,第 27NTs,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,第27tsnii,第27TsNII,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,第27中央科学研究所,第27中央科学研究所,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,第27中央科学研究所(tsnii),第27中央科学研究所（TsNII）,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,第27軍事学術センタ-,第 27軍事学術センター,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,第33tsniii,第 33TsNIII,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,第33中央科学研究所,第33中央科学研究所,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,第33中央科学研究所(tsnii),第 33中央科学研究所(TsNII),経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,第33科学研究試験所,第33科学研究試験所,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,第33軍事学術センタ-,第 33軍事学術センター,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,第46tsnii中央科学研究所,第46TSNII中央科学研究所,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,第48tsnii,第48TsNII,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,第48中央科学研究所,第48中央科学研究所,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,第48中央科学研究所(tsnii),第 48 中央科学研究所 (TsNII),経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,第5造船所,第５造船所,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,第一信託会社,第一信託会社,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,第一労働組合組織「アゾフ光学機械工場」ロシア工業労働者労働組合,第一労働組合組織「アゾフ光学機械工場」ロシア工業労働者労働組合,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,第一労働組合組織アゾフ工学機械工場,第一労働組合組織アゾフ工 学機械工場,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,第一労働組合組織工業労働者労働組合v「gosniimash,第一労働組合組織工業労働者労働組合 V 「GOSNIIMASH」,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,第二経済委員会,第二経済委員会,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,第二自然科学院,第二自然科学院,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,純国営対外貿易企業ベラル-シ対外特殊機材公社,純国営対外貿易企業ベラルーシ対外特殊機材公社,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,純国営製造企業ミンスク装輪牽引車工場,純国営製造企業ミンスク装輪牽引車工場,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,純民営製造販売企業ミノトルサ-ビス,純民営製造販売企業ミノトルサービス,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,統一エンジン会社アヴィアドヴィガチェリ株式会社,統一エンジン会社アヴィアドヴィガチェリ株式会社,外務省;経産省,有効,制裁リスト（経産省／外務省：ロシア連邦の特定団体への輸出等に係る禁止措置(外務省告示第61号)）
HOLD_LEGACY_NOT_IN_CURRENT,統一エンジン製造会社,統一エンジン製造会社,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,統一エンジン製造会社-サトゥルン,統一エンジン製造会社―サトゥルン,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,統一機器製造会社,統一機器製造会社,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,統一造船会社「オネガ科学研究設計技術局,統一造船会社「オネガ科学研究設計技術局」,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,統一造船会社「プリバルティック造船工場ヤンタ-ル,統一造船会社「プリバルティック造船工場ヤンタール」,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,統一造船会社「中央・ネフスキ-造船所,統一造船会社「中央・ネフスキー造船所」,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,統一造船会社「生産連合体北方機械製造企業,統一造船会社「生産連合体北方機械製造企業」,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,羅海貿易会社,羅海貿易会社,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,美星國際貿易有限公司,美星國際貿易有限公司,OFAC;経産省,有効,制裁リスト（経産省／OFAC：SDN）
HOLD_LEGACY_NOT_IN_CURRENT,自動操作油圧技術中央科学研究所,自動操作油圧技術中央科学研究所,経産省;財務省,有効,制裁リスト（財務省：ロシア連邦(団体(特定銀行を除く))／経産省）
HOLD_LEGACY_NOT_IN_CURRENT,自治非営利組織高等教育機関スコルコヴォ科学技術研究所,自治非営利組織高等教育機関スコルコヴォ科学技術研 究所,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,航天动力技术研究院,航天动力技术研究院,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,航空動力中央研究所,航空動力中央研究所,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,航空持株会社akhk24912スホイ,航空持株会社 AKhK24912 スホイ,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,航空持株会社akhkスホイ,航空持株会社 AKhKスホイ,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,航空機製造会社ミグ,航空機製造会社ミグ,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,航空流体力学中央研究所,航空流体力学中央研究所,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,苏州埃文特种合金有限公司,苏州埃文特种合金有限公司,OFAC;経産省,有効,制裁リスト（経産省／OFAC：SDN）
HOLD_LEGACY_NOT_IN_CURRENT,莫斯特發展有限公司,莫斯特發展有限公司,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,西北工業大学,西北工業大学,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,西城食品工場,西城食品工場,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,諜報及び偵察機関,諜報及び偵察機関,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,貿易銀行,貿易銀行,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,軍事ユニット20924,軍事ユニット20924,経産省;財務省,有効,制裁リスト（財務省：ロシア連邦(団体(特定銀行を除く))／経産省）
HOLD_LEGACY_NOT_IN_CURRENT,軍事医学研究院微生物流行病研究所,軍事医学研究院 微生物流行病研究所,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,軍事産業企業npoマシノストロエニア公開株式会社,軍事産業企業NPOマシノストロエニア公開株式会社,経産省;財務省,有効,制裁リスト（財務省：ロシア連邦(団体(特定銀行を除く))／経産省）
HOLD_LEGACY_NOT_IN_CURRENT,軍需工業部,軍需工業部,経産省;財務省,有効,制裁リスト（財務省：北朝鮮(協調；団体)／経産省）
HOLD_LEGACY_NOT_IN_CURRENT,通信管理システム科学研究所,通信管理システム科学研究所,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,連邦予算機関ロシア連邦国防省第27中央科学研究所,連邦予算機関ロシア連邦国防省第 27中央科学研究所,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,連邦保安庁,連邦保安庁,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,連邦単一国家企業mniirip,連邦単一国家企業 MNIIRIP,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,連邦単一国家企業vniir,連邦単一国家企業 VNIIR,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,連邦国家予算機関n.e.ジュコフスキ-名称国立研究センタ-研究所,連邦国家予算機関Ｎ.Ｅ.ジュコフスキー名称国立研究センター研究所,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,連邦国家予算機関ロシア科学アカデミ-yu.a.オシピャン名称固体物理学研究所,連邦国家予算機関ロシア科学アカデミーＹｕ．Ａ．オシピャン名称固体物理学研究所,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,連邦国家予算機関ロシア連邦国防省第48中央科学研究所,連邦国家予算機関ロシア連邦国防省第 48中央科学研究所,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,連邦国家単一企業nppガンマ,連邦国家単一企業 NPPガンマ,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,連邦国家単一企業rkbグロ-ブス,連邦国家単一企業 RKBグローブス,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,連邦国家単一企業「中央・ネフスキ-造船プラント,連邦国家単一企業 「中央・ネフスキー造 船プラント」,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,連邦国家単一企業ドゥホフ名称オ-トメ-ション研究所,連邦国家単一企業ドゥホフ名称オートメーション研究所,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,連邦国家単一企業全ロシア・ラジオエレクトロニクス科学研究所,連邦国家単一企業全ロシア・ラジオエレク トロニクス科学研究所,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,連邦国家単一企業全ロシア光学物理計測科学研究所,連邦国家単一企業全ロシア光学物理計測科学研究 所,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,連邦国家単一企業全ロシア物理・技術・無線工学観測研究所,連邦国家単一企業全ロシア物理・技術・無線工学観測研究所,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,連邦国家単一企業国立航空システム科学研究所,連邦国家単一企業国立航空システム科学研究所,経産省,有効,制裁リスト（経産省）
